"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",362,218.312500,100.000000,96.755117,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5857,317,0.000000,0.000000,20.862655,1.123504,42.554753,2.371013,0.000000,28.963812,100.000000,100.000000,22.392905,42.554753,2.371013,48.218840,2.609761,0.000000,42.151351,0.000000,0.000000,16.860540,1.053784,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",30.747536,15.642311,27.122201,0.000000,12.350294,4.383059,7.471982,0.599837,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.444648,1.238133,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,5.070975,0.239207,0.377010,0.382191,7.558014,0.403483,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.134334,0.000000,1132,16,9.319400,0.131723,"Low (1)","Idle (0)",0,0.000000,36224,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",371,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5250,301,0.000000,0.000000,20.737141,1.142648,41.790629,2.366438,0.000000,29.363828,100.000000,97.222222,22.349688,41.790629,2.366438,43.138184,2.473256,0.000000,42.070000,0.000000,0.000000,16.828000,1.051750,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.384585,12.509042,18.443424,0.000000,8.390113,2.894636,4.856094,0.391577,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.289330,0.841199,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,5.998743,0.243849,0.609758,0.375524,7.426163,0.396946,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.133622,0.000000,2544,20,20.903531,0.164336,"Low (1)","Idle (0)",0,0.000000,81408,640
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",380,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5867,317,0.000000,0.000000,20.026996,1.043288,41.540965,2.262871,0.000000,28.351112,100.000000,100.000000,21.371557,41.540965,2.262871,46.098135,2.490729,0.000000,40.228813,0.000000,0.000000,16.091526,1.005720,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",25.813916,13.214069,23.396451,0.000000,19.672834,3.596202,12.388440,0.432527,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.370819,1.114742,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,7.146132,0.245795,0.373483,0.371135,7.339377,0.680757,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.109103,0.000000,3573,152,28.073741,1.194293,"Low (1)","Idle (0)",0,0.000000,114336,4864
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",389,218.312500,100.000000,96.755117,91.780883,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5767,301,0.000000,0.000000,20.127820,1.048540,41.750100,2.274263,0.000000,28.351112,100.000000,100.000000,21.479151,41.750100,2.274263,45.540539,2.376921,0.000000,40.431343,0.000000,0.000000,16.172537,1.010784,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",26.159094,12.650017,23.500983,0.000000,22.105446,3.995260,9.731761,0.418545,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.366516,1.072378,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,5.002611,0.239407,0.911534,0.924905,18.290453,0.973880,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.106904,0.000000,0,8,0.000000,0.063174,"Low (1)","Idle (0)",0,0.000000,0,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",398,218.312500,100.000000,96.755117,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5809,301,0.000000,0.000000,20.725713,1.142019,41.767598,2.365133,0.000000,29.363828,34.545812,97.222222,22.337370,41.767598,2.365133,47.705068,2.471893,0.000000,42.046814,0.000000,0.000000,16.818726,1.051170,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",50.403661,11.263700,16.188486,0.000000,13.763690,2.617227,4.400855,0.294307,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.262370,0.805705,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,37.904726,0,32,4.957942,0.239997,0.922366,0.935041,18.490890,0.683557,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.109141,0.000000,44,21,0.361340,0.172458,"Low (1)","Idle (0)",0,0.000000,1408,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",407,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5641,301,0.000000,0.000000,20.461341,1.101893,41.736170,2.325405,0.000000,28.963812,100.000000,100.000000,21.962156,41.736170,2.325405,45.547250,2.430371,0.000000,41.340528,0.000000,0.000000,16.536211,1.033513,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",53.822958,10.314138,18.425674,0.000000,8.115970,2.913005,4.903639,0.382695,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.295336,0.826586,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,7.122237,0.240261,0.378051,0.383246,7.578873,0.977481,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.133946,0.000000,0,24,0.000000,0.193784,"Low (1)","Idle (0)",0,0.000000,0,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",416,218.312500,100.000000,96.754223,91.780883,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5395,317,0.000000,0.000000,20.240446,1.054407,41.983714,2.286989,0.000000,28.351112,37.034235,97.222222,21.599338,41.983714,2.286989,42.841335,2.517276,0.000000,40.657578,0.000000,0.000000,16.263031,1.016439,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.113229,19.325113,36.635979,0.000000,16.673581,5.450469,14.745836,0.781160,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.568438,1.706195,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.143498,0,32,5.092016,0.242530,0.621973,0.930495,18.400999,0.974144,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.076765,0.000000,3644,12,28.936761,0.095291,"Low (1)","Idle (0)",0,0.000000,116608,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",425,218.312500,100.000000,96.755117,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6276,301,0.000000,0.000000,20.742860,1.142963,41.802154,2.367090,0.000000,29.363828,34.545812,100.000000,22.355851,41.802154,2.367090,51.582839,2.473938,0.000000,42.081602,0.000000,0.000000,16.832641,1.052040,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.855807,13.982967,33.685939,0.000000,37.093130,3.809341,6.636980,0.432716,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.394958,1.108161,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,38.053591,0,32,5.883897,0.242189,0.636132,0.943763,18.663380,0.979493,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.070110,0.000000,748,17,6.147859,0.139724,"Low (1)","Idle (0)",0,0.000000,23936,544
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",434,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6541,301,0.000000,0.000000,19.979579,1.075949,40.753493,2.270653,0.000000,28.963812,100.000000,100.000000,21.445057,40.753493,2.270653,51.570632,2.373148,0.000000,40.367167,0.000000,0.000000,16.146867,1.009179,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.864384,11.424498,16.213658,0.000000,14.020453,2.668475,4.449507,0.297453,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.267544,0.794028,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,6.374996,0.246121,0.371083,0.647231,12.799305,0.689088,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.134061,0.000000,3561,80,28.075680,0.630737,"Low (1)","Idle (0)",0,0.000000,113952,2560
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",443,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5327,301,0.000000,0.000000,20.709486,1.078841,42.956619,2.339986,0.000000,28.351112,100.000000,100.000000,22.099868,42.956619,2.339986,43.281617,2.445610,0.000000,41.599751,0.000000,0.000000,16.639901,1.039994,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.781698,12.427306,18.289410,0.000000,8.296552,2.884696,4.817439,0.390363,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.296765,0.815771,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,7.091243,0.243080,0.372905,0.373622,7.388552,0.392561,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.108234,0.000000,0,16,0.000000,0.129999,"Low (1)","Idle (0)",0,0.000000,0,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",452,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5894,301,0.000000,0.000000,20.583911,1.134205,41.481831,2.348952,0.000000,29.363828,100.000000,97.222222,22.184542,41.481831,2.348952,48.071945,2.454981,0.000000,41.759137,0.000000,0.000000,16.703655,1.043978,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.569240,16.551526,30.554568,0.000000,29.209198,4.832888,12.858948,0.541780,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.491839,1.390013,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,5.977893,0.242631,0.627053,0.401702,7.943846,0.421951,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.069531,0.000000,328,23,2.675195,0.187590,"Low (1)","Idle (0)",0,0.000000,10496,736
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",461,218.312500,100.000000,96.754223,91.833667,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5909,301,0.000000,0.000000,20.662876,1.112746,42.147252,2.348309,0.000000,28.963812,35.596827,100.000000,22.178472,42.147252,2.348309,48.181101,2.454309,0.000000,41.747712,0.000000,0.000000,16.699085,1.043693,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.728566,16.125541,32.117503,0.000000,37.277538,3.545005,6.256297,0.413402,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.376552,1.159597,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.995785,0,32,5.865892,0.246069,0.640917,0.649725,12.848624,0.691295,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.070328,0.000000,3625,80,29.557707,0.652308,"Low (2)","Idle (0)",0,0.000000,116000,2560
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",470,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5355,301,0.000000,0.000000,20.886003,1.088037,43.322760,2.359931,0.000000,28.351112,100.000000,97.222222,22.288237,43.322760,2.359931,43.879966,2.466456,0.000000,41.954328,0.000000,0.000000,16.781731,1.048858,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",54.420806,12.012476,18.057754,0.000000,8.123008,1.279329,4.665989,0.373245,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.275858,0.791536,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,99.856502,0,32,5.009648,0.246369,0.366604,0.375563,7.426950,0.391679,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.070854,0.000000,4125,93,33.801094,0.762061,"Low (2)","Idle (0)",0,0.000000,132000,2976
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",479,218.312500,100.000000,96.754223,91.834562,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6147,301,0.000000,0.000000,20.550425,1.106690,41.917879,2.335529,0.000000,28.963812,100.000000,100.000000,22.057773,41.917879,2.335529,49.848946,2.440952,0.000000,41.520514,0.000000,0.000000,16.608206,1.038013,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.679649,17.130531,31.230119,0.000000,27.418384,4.940327,13.106990,0.565078,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.508804,1.420119,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,6.439705,0.246408,0.639744,0.424988,8.404345,0.445211,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.109527,0.000000,3619,137,29.348192,1.110998,"Low (2)","Idle (0)",0,0.000000,115808,4384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",488,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5767,301,0.000000,0.000000,20.316233,1.058355,42.140914,2.295552,0.000000,28.351112,100.000000,97.222222,21.680213,42.140914,2.295552,45.966834,2.399171,0.000000,40.809813,0.000000,0.000000,16.323925,1.020245,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.773291,9.725945,16.996501,0.000000,14.876792,2.615713,4.630210,0.297269,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.274305,0.809974,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,99.856502,0,32,7.127469,0.245670,0.373064,0.640963,12.675355,0.682596,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.107462,0.000000,3549,160,28.287896,1.275307,"Low (1)","Idle (0)",0,0.000000,113568,5120
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",497,218.312500,100.000000,96.754223,91.870348,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6374,301,0.000000,0.000000,20.725713,1.142019,41.767598,2.365133,0.000000,29.363828,100.000000,100.000000,22.337370,41.767598,2.365133,52.344999,2.471893,0.000000,42.046814,0.000000,0.000000,16.818726,1.051170,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.605509,12.460678,18.384929,0.000000,8.263477,2.943358,4.852720,0.386520,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.301619,0.801190,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,5.817233,0.240983,0.646313,0.655195,12.956795,0.978952,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.134180,0.000000,592,20,4.861663,0.164245,"Low (1)","Idle (0)",0,0.000000,18944,640
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",506,218.312500,100.000000,96.755117,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5437,301,0.000000,0.000000,20.730939,1.116411,42.286084,2.356044,0.000000,28.963812,100.000000,100.000000,22.251528,42.286084,2.356044,44.478514,2.462393,0.000000,41.885229,0.000000,0.000000,16.754092,1.047131,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",27.362996,13.232171,23.801846,0.000000,21.518402,1.943331,10.193664,0.438071,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.411908,1.097611,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,6.038649,0.241064,0.615019,0.623470,12.329430,0.393810,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.133203,0.000000,0,16,0.000000,0.130891,"Low (1)","Idle (0)",0,0.000000,0,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",515,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6215,317,0.000000,0.000000,20.777460,1.082382,43.097614,2.347667,0.000000,28.351112,37.034235,100.000000,22.172406,43.097614,2.347667,50.662318,2.584064,0.000000,41.736294,0.000000,0.000000,16.694518,1.043407,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.183016,19.290016,36.105845,0.000000,16.276199,2.712259,18.426784,0.760067,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.572255,1.673559,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.286996,0,32,6.004406,0.245517,0.625089,0.633679,12.531317,0.927759,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.079856,0.000000,2572,128,20.965966,1.043407,"Low (1)","Idle (0)",0,0.000000,82304,4096
